iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
118,606.0117193887486,1460.4359957244508,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
119,605.7268383105344,1459.7800635289746,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
120,605.4420868447111,1459.1244248135847,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
121,605.1574649327569,1458.4690794469084,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
122,604.8729725161763,1457.8140272976295,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
123,604.5886095365006,1457.1592682344924,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
124,604.3043759352868,1456.5048021262994,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
125,604.0202716541186,1455.8506288419117,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
126,603.7362966346057,1455.1967482502496,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
127,603.4524508183842,1454.5431602202914,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
128,603.1687341471165,1453.8898646210744,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
129,602.885146562491,1453.236861321695,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
130,602.6016880062227,1452.584150191307,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
131,602.3183584200524,1451.9317310991246,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
132,602.0351577457476,1451.2796039144184,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
133,601.7520859251015,1450.6277685065202,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
134,601.4691428999339,1449.9762247448175,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
135,601.1863286120905,1449.3249724987584,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
136,600.903643003443,1448.6740116378487,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
137,600.6210860158898,1448.0233420316517,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
138,600.338657591355,1447.372963549791,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
139,600.0563576717889,1446.7228760619473,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
140,599.7741861991682,1446.07307943786,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
141,599.492143115495,1445.423573547327,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
142,599.2102283627983,1444.7743582602036,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
143,598.9284418831326,1444.125433446405,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
144,598.6467836185789,1443.4767989759027,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
145,598.3652535112438,1442.8284547187286,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
146,598.0838515032605,1442.1804005449708,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
147,597.8025775367877,1441.5326363247768,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
148,597.5214315540102,1440.885161928352,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
149,597.2404134971391,1440.2379772259599,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
150,596.9595233084113,1439.591082087922,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
151,596.6787609300898,1438.944476384617,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
152,596.3981263044633,1438.2981599864836,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
153,596.1176193738469,1437.652132764017,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
154,595.8372400805811,1437.0063945877714,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
155,595.5569883670328,1436.3609453283577,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
156,595.2768641755945,1435.7157848564461,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
157,594.9968674486851,1435.070913042763,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
158,594.7169981287487,1434.4263297580953,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
159,594.4372561582558,1433.7820348732848,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
160,594.1576414797028,1433.1380282592334,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
161,593.8781540356114,1432.4943097868997,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
162,593.5987937685301,1431.8508793273006,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
163,593.3195606210322,1431.20773675151,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
164,593.0404545357177,1430.564881930661,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
165,592.7614754552117,1429.9223147359423,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
166,592.4826233221658,1429.2800350386026,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
167,592.203898079257,1428.638042709946,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
168,591.925299669188,1427.996337621336,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
169,591.6468280346875,1427.3549196441932,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
170,591.3684831185101,1426.713788649995,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
171,591.0902648634354,1426.0729445102777,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
172,590.8121732122698,1425.4323870966334,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
173,590.5342081078447,1424.792116280714,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
174,590.2563694930175,1424.1521319342266,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
175,589.978657310671,1423.5124339289373,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
176,589.7010715037142,1422.8730221366686,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
177,589.4236120150814,1422.233896429301,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
178,589.1462787877325,1421.5950566787724,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
179,588.8690717646533,1420.9565027570782,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
180,588.5919908888555,1420.3182345362698,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
181,588.3150361033756,1419.6802518884576,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
182,588.0382073512766,1419.0425546858085,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
183,587.7615045756465,1418.4051428005466,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
184,587.4849277195995,1417.7680161049534,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
185,587.2084767262747,1417.1311744713676,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
186,586.9321515388375,1416.4946177721845,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
187,586.655952100478,1415.8583458798585,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
